id,customer_id,product_id,activation_date,termination_date,status,distribution
19719,6660,6,2011-01-02,2011-01-04,inactive,web
19720,5740,10,2017-05-27,2021-04-05,inactive,web
19721,5740,11,2020-01-28,2021-02-03,inactive,web
19722,535,18,2017-02-09,2020-03-07,inactive,phyzical
19723,8389,17,2022-02-25,----------,active,web
19724,8372,1,2010-08-27,2012-02-25,inactive,phyzical
19725,8372,4,2017-02-09,2020-03-02,inactive,web
19726,1570,8,2016-07-05,2016-07-23,inactive,web
19727,1570,17,2007-04-17,2007-04-19,inactive,web
19728,4890,8,2018-01-11,2021-11-07,inactive,web
19729,4890,16,2007-01-01,2009-04-08,inactive,phyzical
19730,290,1,2017-02-11,2020-03-04,inactive,web
19731,290,2,2018-03-05,2018-07-05,inactive,web
19732,290,16,2021-02-13,2021-06-03,inactive,web
19733,7552,19,2017-02-18,2017-03-26,inactive,web
19734,2230,3,2021-08-26,----------,active,web
19735,1878,17,2021-05-05,2021-06-05,inactive,web
19736,1878,19,2020-06-24,----------,active,web
19737,1878,20,2022-01-13,----------,active,phyzical
19738,4233,1,2021-05-22,----------,active,web
19739,4233,2,2021-12-13,----------,active,phyzical
19740,3417,4,2022-06-01,----------,active,phyzical
19741,1661,14,2014-12-14,2014-12-23,inactive,web
19742,1661,4,2018-04-16,2018-04-23,inactive,web
19743,1990,3,2018-10-10,2019-12-30,inactive,web
19744,1990,5,2012-08-10,2015-01-03,inactive,web
19745,1990,6,2014-01-24,2014-12-21,inactive,web
19746,1847,10,2021-03-04,----------,active,web
19747,4756,3,2017-03-26,2017-10-20,inactive,phyzical
19748,4756,10,2022-09-17,----------,active,phyzical
19749,4756,11,2022-09-17,----------,active,web
19750,4316,19,2021-10-15,2021-12-06,inactive,web
19751,4316,5,2021-02-09,----------,active,web
19752,2147,14,2020-11-29,2021-08-16,inactive,phyzical
19753,2147,15,2020-11-29,2021-07-20,inactive,web
19754,5586,3,2018-12-16,2019-04-09,inactive,web
19755,5586,10,2020-04-19,2021-11-27,inactive,web
19756,5586,11,2021-02-13,2021-04-24,inactive,phyzical
19757,4605,3,2019-12-02,----------,active,phyzical
19758,2545,10,2019-12-11,2021-02-23,inactive,web
19759,2545,13,2020-01-16,2020-08-09,inactive,phyzical
19760,2545,9,2014-08-20,2017-06-28,inactive,phyzical
19761,1557,1,2018-05-28,2019-11-03,inactive,web
19762,1557,2,2019-08-11,2019-09-01,inactive,web
19763,5204,3,2015-06-15,2017-02-09,inactive,web
19764,5204,9,2016-10-20,2019-11-19,inactive,web
19765,2584,17,2021-06-26,----------,active,phyzical
19766,2584,10,2022-01-03,----------,active,web
19767,2584,13,2022-09-18,----------,active,web
19768,1356,5,2021-11-18,----------,active,web
19769,1356,3,2021-05-08,----------,active,web
19770,7286,9,2022-04-05,----------,active,phyzical
19771,7286,5,2022-01-03,----------,active,web
19772,7286,6,2022-01-19,----------,active,web
19773,9724,18,2017-02-04,2020-09-29,inactive,web
19774,722,16,2014-08-10,2014-10-17,inactive,web
19775,722,5,2009-04-18,2011-09-15,inactive,web
19776,722,6,2010-08-21,2010-10-20,inactive,web
19777,9974,19,2010-01-06,2011-04-20,inactive,phyzical
19778,9974,20,2011-02-19,2011-03-25,inactive,phyzical
19779,3590,10,2015-01-22,2018-07-22,inactive,web
19780,3590,12,2018-06-07,2018-07-12,inactive,web
19781,8512,10,2016-10-06,2016-10-25,inactive,web
19782,8512,12,2016-10-21,2016-10-23,inactive,phyzical
19783,8512,1,2018-07-27,2020-04-02,inactive,web
19784,8512,2,2018-10-21,2019-02-08,inactive,web
19785,6192,19,2021-11-22,----------,active,web
19786,1210,1,2022-10-31,----------,active,web
19787,1210,2,2022-10-31,----------,active,web
19788,2314,5,2021-11-07,----------,active,phyzical
19789,2314,7,2022-01-14,----------,active,web
19790,2314,5,2021-11-23,----------,active,web
19791,1973,10,2017-04-04,2021-03-07,inactive,web
19792,3806,1,2016-10-18,2017-03-26,inactive,phyzical
19793,3806,1,2018-09-11,2020-11-27,inactive,web
19794,3806,2,2018-12-04,2019-02-11,inactive,web
19795,7986,5,2022-05-14,----------,active,phyzical
19796,7986,7,2022-05-28,----------,active,web
19797,5433,5,2020-12-31,2021-03-27,inactive,web
19798,5433,6,2021-03-07,2021-03-24,inactive,web
19799,8342,19,2016-10-30,2016-12-04,inactive,phyzical
19800,8342,20,2016-11-17,2016-12-03,inactive,phyzical
19801,8342,14,2016-12-21,2020-11-30,inactive,web
19802,8342,15,2020-04-02,2020-08-10,inactive,phyzical
19803,1465,17,2022-10-07,----------,active,phyzical
19804,1465,10,2022-08-18,----------,active,web
19805,1465,11,2022-11-13,----------,active,web
19806,7448,10,2016-08-03,2020-01-02,inactive,web
19807,636,1,2013-03-17,2016-04-30,inactive,phyzical
19808,636,1,2013-03-09,2017-10-29,inactive,web
19809,1182,10,2021-07-01,2021-07-17,inactive,web
19810,1182,12,2021-07-07,2021-07-07,inactive,web
19811,8823,10,2020-09-14,----------,active,web
19812,8823,11,2020-09-28,2020-11-22,inactive,web
19813,5036,17,2015-01-14,2018-08-17,inactive,web
19814,5036,14,2015-02-28,2019-01-11,inactive,web
19815,3351,10,2001-04-12,2005-01-06,inactive,phyzical
19816,3351,12,2001-12-18,2004-10-23,inactive,web
19817,3351,8,1999-01-17,2000-05-25,inactive,phyzical
19818,1866,17,2015-07-17,2016-04-02,inactive,web
19819,3084,14,2022-12-14,----------,active,web
19820,3620,8,2005-01-14,2006-09-15,inactive,web
19821,3620,18,2007-07-01,2008-02-16,inactive,web
19822,5778,5,2020-04-26,2020-07-14,inactive,web
19823,429,10,2013-05-27,2017-10-18,inactive,web
19824,429,11,2017-06-11,2017-09-26,inactive,web
19825,429,19,2014-01-28,2015-09-25,inactive,web
19826,2356,1,2020-10-24,2022-02-10,inactive,phyzical
19827,2356,2,2020-12-28,2020-12-28,inactive,phyzical
19828,2106,16,2021-06-22,2021-10-07,inactive,web
19829,3993,16,2019-10-15,2020-11-03,inactive,phyzical
19830,3373,18,2015-11-30,2016-09-30,inactive,web
19831,1988,4,2022-02-09,----------,active,web
19832,4773,10,2016-09-14,2016-11-16,inactive,web
19833,4773,13,2016-11-09,2016-11-14,inactive,web
19834,4773,1,2018-06-29,2021-02-25,inactive,web
19835,4773,2,2019-02-12,2021-02-04,inactive,web
19836,5020,18,2021-12-14,----------,active,web
19837,5020,19,2021-11-09,----------,active,phyzical
19838,5020,20,2022-06-10,----------,active,web
19839,3116,10,2006-04-23,2009-01-27,inactive,phyzical
19840,2898,14,2019-02-24,2021-11-29,inactive,web
19841,2898,15,2021-01-18,2021-08-23,inactive,web
19842,3177,1,2022-02-25,----------,active,web
19843,3177,1,2022-11-05,----------,active,web
19844,3177,2,2022-12-15,----------,active,phyzical
19845,7158,10,2022-02-23,----------,active,phyzical
19846,7158,11,2022-09-03,----------,active,web
19847,4591,14,2022-04-26,----------,active,web
19848,4591,3,2021-08-23,----------,active,web
19849,5602,14,2013-06-28,2017-02-26,inactive,web
19850,5602,19,2013-05-14,2017-09-05,inactive,web
19851,5602,20,2016-01-13,2016-04-28,inactive,phyzical
19852,530,16,2016-04-17,2018-12-09,inactive,phyzical
19853,1887,8,2007-06-14,2011-04-28,inactive,web
19854,1887,10,2022-10-03,----------,active,web
19855,1887,12,2022-12-07,----------,active,web
19856,9918,19,2022-09-23,----------,active,web
19857,9918,20,2022-09-26,----------,active,web
19858,9918,5,2021-11-12,----------,active,web
19859,9918,7,2022-01-24,----------,active,web
19860,5758,18,2020-10-24,2021-09-13,inactive,web
19861,1596,3,2020-01-09,2020-03-06,inactive,web
19862,1596,14,2018-07-28,2018-07-29,inactive,web
19863,1987,3,2017-06-13,2018-09-27,inactive,web
19864,1081,5,2022-08-09,----------,active,web
19865,1081,7,2022-10-20,----------,active,web
19866,1081,10,2022-04-21,----------,active,web
19867,1081,11,2022-04-22,----------,active,phyzical
19868,1112,9,2011-04-04,2013-06-15,inactive,web
19869,5555,14,2000-01-22,2000-07-19,inactive,web
19870,5555,15,2000-05-03,2000-06-23,inactive,phyzical
19871,5555,19,1998-10-06,2001-09-09,inactive,web
19872,5555,20,2001-07-14,2001-07-28,inactive,web
19873,7495,3,2016-01-16,2016-08-21,inactive,web
19874,7495,3,2012-08-17,2016-02-14,inactive,phyzical
19875,6394,5,2021-02-12,----------,active,phyzical
19876,6394,6,2022-02-01,----------,active,phyzical
19877,6438,16,2022-10-04,----------,active,web
19878,8206,10,2020-11-21,----------,active,web
19879,8206,13,2021-06-04,2021-09-11,inactive,web
19880,8206,8,2022-02-11,----------,active,web
19881,6428,8,2019-08-07,----------,active,web
19882,6428,14,2022-05-29,----------,active,web
19883,6428,15,2022-06-02,----------,active,web
19884,4119,10,2021-10-14,2021-12-07,inactive,phyzical
19885,4119,13,2021-12-03,2021-12-06,inactive,web
19886,183,1,2020-02-14,2020-02-20,inactive,web
19887,183,10,2022-04-03,----------,active,web
19888,6900,1,2020-04-02,----------,active,web
19889,836,5,2004-08-26,2005-02-01,inactive,phyzical
19890,3255,14,2010-06-25,2013-12-01,inactive,web
19891,1092,5,2021-03-28,2021-09-14,inactive,web
19892,1092,6,2021-07-09,2021-08-25,inactive,phyzical
19893,1092,18,2020-06-26,2022-01-30,inactive,web
19894,9880,5,2019-12-23,2020-02-18,inactive,web
19895,9880,6,2020-02-03,2020-02-09,inactive,phyzical
19896,5052,14,2022-10-03,----------,active,phyzical
19897,5052,15,2022-10-24,----------,active,phyzical
19898,5052,1,2022-11-16,----------,active,web
19899,6632,5,2021-10-28,----------,active,web
19900,6632,6,2021-10-31,2021-10-31,inactive,web
19901,1184,19,2011-04-30,2013-03-17,inactive,web
19902,1184,20,2013-01-18,2013-02-07,inactive,web
19903,1184,14,2013-02-26,2016-02-05,inactive,web
19904,3384,17,2020-09-02,2021-04-28,inactive,web
19905,3384,18,2021-02-19,----------,active,phyzical
19906,679,14,2004-01-05,2008-08-11,inactive,phyzical
19907,679,10,2007-01-05,2008-11-26,inactive,phyzical
19908,679,11,2008-11-16,2008-11-23,inactive,web
19909,6320,14,2022-08-24,----------,active,web
19910,6320,3,2022-11-28,----------,active,web
19911,4972,10,2016-12-06,2020-10-20,inactive,phyzical
19912,6595,10,2015-07-23,2016-04-26,inactive,web
19913,6595,12,2016-03-04,2016-04-22,inactive,web
19914,6595,5,2022-05-01,----------,active,phyzical
19915,6595,6,2022-07-15,----------,active,web
19916,8548,3,2018-05-05,2021-06-02,inactive,web
19917,8548,3,2022-01-19,----------,active,phyzical
19918,4755,19,2022-08-29,----------,active,web
19919,4755,20,2022-08-31,----------,active,web
19920,3034,14,2020-12-29,2021-11-12,inactive,web
19921,3034,17,2021-12-06,2022-02-05,inactive,web
19922,4444,17,2021-06-22,----------,active,web
19923,8723,14,2022-10-22,----------,active,phyzical
19924,8723,15,2022-10-03,----------,active,phyzical
19925,8723,10,2022-05-06,----------,active,web
19926,8723,11,2022-11-16,----------,active,web
19927,3591,18,2016-07-04,2020-06-23,inactive,phyzical
19928,596,14,2022-02-01,----------,active,phyzical
19929,596,19,2022-04-12,----------,active,web
19930,596,20,2022-04-24,----------,active,web
19931,6914,17,2020-02-25,2020-04-28,inactive,web
19932,6914,10,2020-01-18,2021-01-09,inactive,web
19933,6914,13,2021-01-06,2021-01-09,inactive,web
19934,3130,8,2015-07-10,2017-02-01,inactive,web
19935,8079,8,2021-06-16,2021-10-19,inactive,web
19936,8079,14,2021-09-16,----------,active,phyzical
19937,8079,15,2021-11-13,----------,active,web
19938,966,16,2022-12-17,----------,active,phyzical
19939,103,17,2022-06-08,----------,active,web
19940,9790,5,2020-06-25,2021-01-12,inactive,web
19941,6157,10,2012-04-17,2016-11-29,inactive,web
19942,6157,13,2015-02-11,2016-07-14,inactive,phyzical
19943,6157,5,2011-07-31,2014-09-06,inactive,web
19944,6157,7,2012-01-25,2014-05-19,inactive,phyzical
19945,6959,14,2013-11-10,2017-08-13,inactive,phyzical
19946,6959,10,2013-12-19,2015-12-04,inactive,web
19947,6959,12,2014-08-16,2014-11-22,inactive,web
19948,5796,19,2018-11-16,2018-11-17,inactive,web
19949,5796,20,2018-11-17,2018-11-17,inactive,web
19950,4686,5,2014-05-20,2015-05-18,inactive,web
19951,4686,7,2014-11-12,2015-02-07,inactive,phyzical
19952,1782,19,2020-12-16,2020-12-29,inactive,web
19953,1782,20,2020-12-16,2020-12-25,inactive,phyzical
19954,1782,10,2022-11-30,----------,active,phyzical
19955,1047,19,2011-02-18,2014-01-14,inactive,phyzical
19956,1047,20,2012-01-30,2013-05-15,inactive,phyzical
19957,1047,10,2017-06-07,2018-11-08,inactive,web
19958,5935,1,2022-12-16,----------,active,phyzical
19959,5935,2,2022-12-28,----------,active,phyzical
19960,8456,18,2021-09-20,2021-09-28,inactive,web
19961,6436,14,2000-05-23,2001-05-13,inactive,web
19962,6436,15,2001-04-22,2001-04-24,inactive,web
19963,6436,14,2000-01-14,2001-04-02,inactive,phyzical
19964,6436,15,2001-03-17,2001-04-01,inactive,phyzical
19965,539,10,2021-11-10,----------,active,web
19966,539,12,2022-03-08,----------,active,web
19967,539,14,2022-08-09,----------,active,phyzical
19968,330,5,2011-12-29,2012-09-09,inactive,web
19969,330,7,2011-12-30,2012-05-19,inactive,web
19970,1069,10,2022-06-26,----------,active,web
19971,1069,12,2022-12-24,----------,active,web
19972,1069,10,2021-02-13,----------,active,phyzical
19973,1069,12,2022-06-27,----------,active,phyzical
19974,302,5,2017-10-02,2021-09-16,inactive,web
19975,302,7,2020-03-15,2020-03-30,inactive,web
19976,302,19,2018-08-03,2018-08-21,inactive,web
19977,302,20,2018-08-16,2018-08-20,inactive,phyzical
19978,9895,4,2020-12-06,----------,active,web
19979,4843,8,2022-10-24,----------,active,phyzical
19980,4843,3,2022-08-25,----------,active,phyzical
19981,571,14,2018-05-27,----------,active,web
19982,571,15,2020-02-07,2022-01-14,inactive,web
19983,571,10,2022-06-25,----------,active,web
19984,571,13,2022-11-19,----------,active,web
19985,3333,5,2022-04-12,----------,active,phyzical
19986,3333,6,2022-04-12,----------,active,phyzical
19987,3333,9,2021-02-23,2021-06-12,inactive,web
19988,870,8,2021-04-26,2021-07-12,inactive,phyzical
19989,6722,16,2022-11-14,----------,active,web
19990,6722,18,2022-03-09,----------,active,web
19991,7948,1,2022-10-10,----------,active,web
19992,7948,5,2019-08-21,----------,active,web
19993,7948,6,2021-06-27,2021-11-05,inactive,phyzical
19994,3192,4,2022-12-15,----------,active,web
19995,5193,14,2022-11-12,----------,active,phyzical
19996,5193,15,2022-11-25,----------,active,web
19997,5193,5,2018-07-03,2021-03-30,inactive,web
19998,5193,7,2020-02-28,2020-07-10,inactive,phyzical
19999,226,1,1999-11-04,2002-02-05,inactive,web
20000,226,2,2000-01-09,2002-02-05,inactive,phyzical
20001,1272,10,2022-09-14,----------,active,web
20002,1272,13,2022-09-14,----------,active,web
20003,1490,14,2018-12-24,2018-12-27,inactive,web
20004,1490,15,2018-12-25,2018-12-27,inactive,web
20005,3236,16,2021-09-11,2021-09-16,inactive,phyzical
20006,1294,14,2022-08-23,----------,active,web
20007,4859,1,2014-11-20,2015-09-14,inactive,web
20008,4859,2,2014-11-22,2015-05-09,inactive,phyzical
20009,9005,3,2022-06-23,----------,active,web
20010,7303,17,2010-10-06,2010-10-24,inactive,phyzical
20011,5657,10,2018-04-06,2018-06-06,inactive,web
20012,5657,5,2022-06-06,----------,active,phyzical
20013,4779,14,2022-11-29,----------,active,phyzical
20014,4779,10,2015-11-22,2016-11-01,inactive,web
20015,4779,13,2016-08-12,2016-08-14,inactive,web
20016,5756,9,2008-02-19,2009-04-17,inactive,phyzical
20017,5756,10,2005-08-24,2007-07-12,inactive,phyzical
20018,2166,1,2021-04-03,----------,active,web
20019,2166,4,2017-12-30,2018-04-23,inactive,web
20020,4035,10,2018-04-02,2020-09-08,inactive,phyzical
20021,3352,10,2007-04-25,2009-05-31,inactive,phyzical
20022,3352,12,2009-05-19,2009-05-28,inactive,phyzical
20023,3352,10,2011-03-18,2013-04-19,inactive,phyzical
20024,3352,13,2011-07-06,2011-12-25,inactive,web
20025,6542,17,2022-07-06,----------,active,phyzical
20026,6542,14,2022-09-26,----------,active,phyzical
20027,6542,15,2022-09-15,----------,active,web
20028,9073,14,2013-05-25,2017-01-04,inactive,web
20029,9073,15,2016-01-16,2017-01-01,inactive,phyzical
20030,8173,16,2008-04-29,2011-03-13,inactive,web
20031,6009,14,2021-12-27,----------,active,web
20032,6009,15,2022-08-04,----------,active,web
20033,6009,14,2006-12-27,2008-08-09,inactive,web
20034,9756,18,2013-08-27,2016-01-28,inactive,phyzical
20035,9756,14,2017-07-13,2018-09-30,inactive,web
20036,9756,15,2018-08-18,2018-09-10,inactive,web
20037,8035,9,2012-02-25,2015-02-04,inactive,web
20038,8851,5,2018-09-26,2018-10-01,inactive,web
20039,5920,1,2013-02-16,2014-01-12,inactive,web
20040,5920,2,2013-03-10,2014-01-08,inactive,web
20041,6745,5,2013-10-21,2016-04-19,inactive,web
20042,6745,6,2016-01-29,2016-03-15,inactive,web
20043,5280,5,2009-07-25,2011-06-17,inactive,web
20044,5280,6,2009-08-15,2010-12-05,inactive,phyzical
20045,1942,1,2018-01-08,2019-02-15,inactive,phyzical
20046,1942,2,2019-02-04,2019-02-08,inactive,web
20047,3075,5,2016-01-16,2018-04-17,inactive,phyzical
20048,3075,6,2018-03-16,2018-04-01,inactive,web
20049,425,5,2017-12-07,2017-12-08,inactive,phyzical
20050,425,6,2017-12-07,2017-12-07,inactive,web
20051,425,1,2010-12-03,2014-01-29,inactive,web
20052,5911,4,2009-12-07,2009-12-16,inactive,phyzical
20053,5911,5,2010-01-05,2011-01-16,inactive,phyzical
20054,1965,19,2022-03-20,----------,active,phyzical
20055,1965,14,2022-02-22,----------,active,web
20056,1965,15,2022-03-22,----------,active,phyzical
20057,1750,10,2017-03-16,2020-03-12,inactive,phyzical
20058,1750,11,2019-01-10,2019-06-19,inactive,phyzical
20059,3962,17,2017-01-31,2017-05-11,inactive,web
20060,3962,1,2017-06-03,2017-07-03,inactive,web
20061,3962,2,2017-07-02,2017-07-03,inactive,phyzical
20062,306,8,2015-09-27,2016-02-18,inactive,web
20063,306,10,2015-08-16,2016-01-10,inactive,phyzical
20064,306,12,2015-11-03,2015-12-03,inactive,web
20065,9865,5,2020-05-03,----------,active,web
20066,9865,6,2020-09-14,2021-10-31,inactive,web
20067,234,14,2022-09-19,----------,active,phyzical
20068,234,15,2022-11-05,----------,active,web
20069,1796,10,2017-12-06,2017-12-06,inactive,web
20070,1796,11,2017-12-06,2017-12-06,inactive,web
20071,8090,8,2022-04-01,----------,active,web
20072,5395,10,2011-03-19,2014-04-01,inactive,phyzical
20073,5395,12,2012-03-30,2014-03-09,inactive,web
20074,5395,9,2008-08-10,2009-02-09,inactive,web
20075,6702,8,2022-10-20,----------,active,phyzical
20076,6702,14,2022-02-28,----------,active,web
20077,6702,15,2022-02-28,----------,active,phyzical
20078,100,14,2007-11-30,2010-03-12,inactive,web
20079,100,15,2009-01-25,2009-09-17,inactive,web
20080,100,10,2016-10-07,2017-05-07,inactive,web
20081,100,12,2017-04-01,2017-04-29,inactive,web
20082,9164,14,2022-10-09,----------,active,phyzical
20083,9164,15,2022-12-14,----------,active,web
20084,5821,9,2020-12-14,----------,active,web
20085,5206,19,2021-12-17,----------,active,web
20086,2601,14,2016-10-27,2019-02-18,inactive,phyzical
20087,520,9,2018-12-02,2018-12-06,inactive,web
20088,2813,5,2022-09-10,----------,active,web
20089,2813,6,2022-09-09,----------,active,phyzical
20090,5769,1,2012-09-28,2015-06-13,inactive,phyzical
20091,5695,8,2012-06-03,2013-01-31,inactive,web
20092,7800,3,2021-12-06,----------,active,web
